"species","region","minimum.age","maximum.age","family","Site"
"Elephas_ekorensis","Africa","4.07","4.17","Elephantidae",31
"Elephas_ekorensis","Africa","3","3.9","Elephantidae",33
"Elephas_ekorensis","Africa","3.2","3.8","Elephantidae",351
"Elephas_ekorensis","Africa","2.6","3.56","Elephantidae",352
"Elephas_ekorensis","Africa","2.95","3.56","Elephantidae",353
"Elephas_ekorensis","Africa","2.6","3.56","Elephantidae",39
"Elephas_ekorensis","Africa","2.6","3.56","Elephantidae",40
"Elephas_ekorensis","Africa","3.2","3.446","Elephantidae",41
"Elephas_ekorensis","Africa","3.18","3.22","Elephantidae",50
"Elephas_hysudricus","Eurasia","0.117","2.588","Elephantidae",354
"Elephas_hysudricus","Eurasia","1","2","Elephantidae",355
"Elephas_hysudricus","Eurasia","0.0117","2.588","Elephantidae",356
"Elephas_hysudricus","Eurasia","0.117","2.588","Elephantidae",357
"Elephas_hysudricus","Eurasia","0.117","2.588","Elephantidae",358
"Elephas_hysudricus","Eurasia","0.117","2.588","Elephantidae",359
"Elephas_hysudricus","Eurasia","0.117","2.588","Elephantidae",360
"Elephas_hysudricus","Eurasia","0.117","2.588","Elephantidae",361
"Elephas_hysudricus","Eurasia","0.63","2","Elephantidae",362
"Elephas_hysudricus","Eurasia","1","2","Elephantidae",363
"Elephas_hysudricus","Eurasia","0.117","0.126","Elephantidae",364
"Elephas_hysudrindicus","Eurasia","0.6","1.3","Elephantidae",365
"Elephas_hysudrindicus","Eurasia","0","0.7","Elephantidae",366
"Elephas_maximus","Eurasia","0.6","1.3","Elephantidae",367
"Elephas_maximus","Eurasia","0.6","1.3","Elephantidae",368
"Elephas_maximus","Eurasia","0.6","1.3","Elephantidae",369
"Elephas_maximus","Eurasia","0.06","0.08","Elephantidae",370
"Elephas_maximus","Eurasia","0","0.01","Elephantidae",371
"Elephas_planifrons","Africa","3.44","3.6","Elephantidae",37
"Elephas_planifrons","Africa","1.88","2","Elephantidae",66
"Elephas_planifrons","Eurasia","2.275","4.2","Elephantidae",372
"Elephas_planifrons","Eurasia","1.95","3.6","Elephantidae",373
"Elephas_planifrons","Eurasia","1.95","3.6","Elephantidae",374
"Elephas_planifrons","Eurasia","2.5","3.5","Elephantidae",375
"Elephas_planifrons","Eurasia","0.63","2","Elephantidae",362
"Elephas_planifrons","Eurasia","1","2","Elephantidae",363
"Loxodonta_adaurora","Africa","2.6","5.33","Elephantidae",349
"Loxodonta_adaurora","Africa","4.2","5.3","Elephantidae",24
"Loxodonta_adaurora","Africa","3.6","4.2","Elephantidae",28
"Loxodonta_adaurora","Africa","3.6","4.2","Elephantidae",29
"Loxodonta_adaurora","Africa","3.4","4.2","Elephantidae",30
"Loxodonta_adaurora","Africa","4.07","4.17","Elephantidae",31
"Loxodonta_adaurora","Africa","3.4","3.94","Elephantidae",376
"Loxodonta_adaurora","Africa","3.4","3.94","Elephantidae",32
"Loxodonta_adaurora","Africa","3.4","3.9","Elephantidae",377
"Loxodonta_adaurora","Africa","3","3.9","Elephantidae",33
"Loxodonta_adaurora","Africa","3.4","3.6","Elephantidae",35
"Loxodonta_adaurora","Africa","3.44","3.6","Elephantidae",37
"Loxodonta_adaurora","Africa","2.6","3.56","Elephantidae",38
"Loxodonta_adaurora","Africa","2.6","3.56","Elephantidae",40
"Loxodonta_adaurora","Africa","2.6","3.56","Elephantidae",378
"Loxodonta_adaurora","Africa","3.2","3.446","Elephantidae",41
"Loxodonta_adaurora","Africa","2.53","3.44","Elephantidae",379
"Loxodonta_adaurora","Africa","2.52","3.4","Elephantidae",380
"Loxodonta_adaurora","Africa","2.52","3.4","Elephantidae",47
"Loxodonta_adaurora","Africa","3.18","3.22","Elephantidae",50
"Loxodonta_adaurora","Africa","2.53","2.91","Elephantidae",51
"Loxodonta_adaurora","Africa","2.32","2.4","Elephantidae",381
"Loxodonta_africana","Africa","0.117","0.781","Elephantidae",382
"Loxodonta_africana","Africa","0","0.012","Elephantidae",383
"Loxodonta_africana","Africa","0","0.012","Elephantidae",384
"Loxodonta_africana","Africa","0","0.012","Elephantidae",385
"Loxodonta_africana","Africa","0.082","0.17","Elephantidae",386
"Loxodonta_africana","Africa","0.012","0.04","Elephantidae",387
"Loxodonta_africana","Africa","0","0.012","Elephantidae",388
"Loxodonta_africana","Africa","0","0.012","Elephantidae",389
"Loxodonta_africana","Africa","0","0.012","Elephantidae",390
"Loxodonta_africana","Africa","0.056","0.17","Elephantidae",391
"Loxodonta_africana","Africa","0.012","0.126","Elephantidae",392
"Loxodonta_africana","Africa","0.012","0.126","Elephantidae",393
"Loxodonta_africana","Africa","0.035","0.125","Elephantidae",394
"Loxodonta_africana","Africa","0.056","0.074","Elephantidae",395
"Loxodonta_africana","Africa","0.04","0.04","Elephantidae",396
"Loxodonta_africana","Africa","0","0.012","Elephantidae",397
"Loxodonta_africana","Africa","0","0.012","Elephantidae",398
"Loxodonta_atlantica","Africa","2.4","2.53","Elephantidae",57
"Loxodonta_atlantica","Africa","0.8","1.8","Elephantidae",399
"Loxodonta_atlantica","Africa","0.126","0.8","Elephantidae",400
"Loxodonta_atlantica","Africa","0.126","0.774","Elephantidae",401
"Loxodonta_atlantica","Africa","0.59","0.6","Elephantidae",402
"Loxodonta_cookei","Africa","5.6","6.2","Elephantidae",403
"Loxodonta_cookei","Africa","5.15","5.15","Elephantidae",404
"Loxodonta_cyclotis","Africa","0.01","0.012","Elephantidae",405
"Loxodonta_exoptata","Africa","3.6","5.33","Elephantidae",17
"Loxodonta_exoptata","Africa","3.6","5.33","Elephantidae",406
"Loxodonta_exoptata","Africa","4","4.5","Elephantidae",350
"Loxodonta_exoptata","Africa","3.6","4.2","Elephantidae",28
"Loxodonta_exoptata","Africa","3.6","4.2","Elephantidae",29
"Loxodonta_exoptata","Africa","3.58","3.85","Elephantidae",407
"Loxodonta_exoptata","Africa","3.4","3.6","Elephantidae",36
"Loxodonta_exoptata","Africa","2.6","3.56","Elephantidae",408
"Loxodonta_exoptata","Africa","2.6","3.56","Elephantidae",378
"Loxodonta_exoptata","Africa","2.64","3.4","Elephantidae",49
"Loxodonta_exoptata","Africa","3.18","3.22","Elephantidae",50
"Loxodonta_exoptata","Africa","2.32","2.66","Elephantidae",409
"Loxodonta_exoptata","Africa","2.32","2.66","Elephantidae",410
"Loxodonta_exoptata","Africa","2.5","2.5","Elephantidae",60
"Loxodonta_exoptata","Africa","3","3.5","Elephantidae",411
"Mammuthus_africanavus","Africa","3.6","5.33","Elephantidae",412
"Mammuthus_africanavus","Africa","3.4","4.2","Elephantidae",413
"Mammuthus_africanavus","Africa","2.588","3.6","Elephantidae",414
"Mammuthus_africanavus","Africa","2.588","3.6","Elephantidae",415
"Mammuthus_africanavus","Africa","2.6","3.4","Elephantidae",416
"Mammuthus_africanavus","Africa","1.95","2.6","Elephantidae",417
"Mammuthus_columbi","North America","0.126","0.781","Elephantidae",418
"Mammuthus_columbi","North America","0.126","0.781","Elephantidae",419
"Mammuthus_columbi","North America","0.126","0.781","Elephantidae",419
"Mammuthus_columbi","North America","0.012","0.3","Elephantidae",420
"Mammuthus_columbi","North America","0.012","0.3","Elephantidae",421
"Mammuthus_columbi","North America","0.012","0.3","Elephantidae",422
"Mammuthus_columbi","North America","0.012","0.3","Elephantidae",423
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",424
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",425
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",426
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",427
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",428
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",429
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",430
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",431
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",432
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",433
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",434
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",435
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",436
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",437
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",438
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",439
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",440
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",441
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",442
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",443
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",444
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",445
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",446
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",447
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",448
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",449
"Mammuthus_columbi","North America","0.0117","0.126","Elephantidae",450
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",451
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",452
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",453
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",454
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",455
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",456
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",457
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",458
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",459
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",460
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",461
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",462
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",463
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",464
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",465
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",466
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",467
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",468
"Mammuthus_columbi","North America","0.012","0.126","Elephantidae",469
"Mammuthus_creticus","Eurasia","0.7","0.8","Elephantidae",470
"Mammuthus_exilis","North America","0.012","0.3","Elephantidae",471
"Mammuthus_exilis","North America","0.012","0.126","Elephantidae",472
"Mammuthus_gromovi","Eurasia","2.433","2.917","Elephantidae",473
"Mammuthus_gromovi","Eurasia","2.5","3.5","Elephantidae",474
"Mammuthus_lamarmorai","Eurasia","0.14","0.29","Elephantidae",475
"Mammuthus_lamarmorai","Eurasia","0.029","0.191","Elephantidae",476
"Mammuthus_lamarmorai","Eurasia","0.13","0.191","Elephantidae",477
"Mammuthus_lamarmorai","Eurasia","0.1","0.126","Elephantidae",478
"Mammuthus_meridionalis","Eurasia","1.95","2.6","Elephantidae",479
"Mammuthus_meridionalis","Eurasia","1.95","2.6","Elephantidae",480
"Mammuthus_meridionalis","Eurasia","2.192","2.433","Elephantidae",481
"Mammuthus_meridionalis","Eurasia","1.95","2.433","Elephantidae",482
"Mammuthus_meridionalis","Eurasia","1.95","2.275","Elephantidae",483
"Mammuthus_meridionalis","Eurasia","2.6","3.5","Elephantidae",484
"Mammuthus_meridionalis","Eurasia","1.95","2.6","Elephantidae",485
"Mammuthus_meridionalis","Eurasia","1.95","2.6","Elephantidae",486
"Mammuthus_meridionalis","Eurasia","1.95","2.6","Elephantidae",487
"Mammuthus_meridionalis","Eurasia","1.806","2.588","Elephantidae",488
"Mammuthus_meridionalis","Eurasia","2.3","2.4","Elephantidae",489
"Mammuthus_meridionalis","Eurasia","1.6","2","Elephantidae",490
"Mammuthus_meridionalis","Eurasia","1.4","1.583","Elephantidae",491
"Mammuthus_meridionalis","Eurasia","0.9","1.22","Elephantidae",492
"Mammuthus_meridionalis","Eurasia","0.9","1.22","Elephantidae",493
"Mammuthus_meridionalis","Eurasia","0.427","0.621","Elephantidae",494
"Mammuthus_meridionalis","Africa","2.6","3.56","Elephantidae",495
"Mammuthus_meridionalis","Africa","2.6","2.6","Elephantidae",496
"Mammuthus_meridionalis","Africa","1.78","1.95","Elephantidae",497
"Mammuthus_meridionalis","Africa","1.6","1.8","Elephantidae",498
"Mammuthus_meridionalis","Africa","1.6","1.8","Elephantidae",498
"Mammuthus_meridionalis","North America","0.85","1.9","Elephantidae",499
"Mammuthus_meridionalis","North America","0.85","1.9","Elephantidae",500
"Mammuthus_meridionalis","Eurasia","1.95","2.675","Elephantidae",501
"Mammuthus_meridionalis","Eurasia","1.98","2.6","Elephantidae",502
"Mammuthus_meridionalis","Eurasia","2.1","2.6","Elephantidae",503
"Mammuthus_meridionalis","Eurasia","2.32","2.6","Elephantidae",504
"Mammuthus_meridionalis","Eurasia","1.95","2.6","Elephantidae",505
"Mammuthus_meridionalis","Eurasia","1.95","2.6","Elephantidae",506
"Mammuthus_meridionalis","Eurasia","1.98","2.6","Elephantidae",507
"Mammuthus_meridionalis","Eurasia","1.98","2.6","Elephantidae",508
"Mammuthus_meridionalis","Eurasia","2.09","2.21","Elephantidae",509
"Mammuthus_meridionalis","Eurasia","1.98","2.14","Elephantidae",510
"Mammuthus_meridionalis","Eurasia","1.98","2.14","Elephantidae",511
"Mammuthus_meridionalis","Eurasia","1.6","2","Elephantidae",512
"Mammuthus_meridionalis","Eurasia","1.7","2","Elephantidae",513
"Mammuthus_meridionalis","Eurasia","0.3","1.9","Elephantidae",514
"Mammuthus_meridionalis","Eurasia","0.781","1.9","Elephantidae",515
"Mammuthus_meridionalis","Eurasia","0.9","1.9","Elephantidae",516
"Mammuthus_meridionalis","Eurasia","1.68","1.86","Elephantidae",517
"Mammuthus_meridionalis","Eurasia","1.68","1.86","Elephantidae",518
"Mammuthus_meridionalis","Eurasia","1.6","1.8","Elephantidae",519
"Mammuthus_meridionalis","Eurasia","1.6","1.8","Elephantidae",520
"Mammuthus_meridionalis","Eurasia","1.75","1.8","Elephantidae",521
"Mammuthus_meridionalis","Eurasia","1.3","1.7","Elephantidae",522
"Mammuthus_meridionalis","Eurasia","1.1","1.3","Elephantidae",523
"Mammuthus_meridionalis","Eurasia","0.988","1.07","Elephantidae",524
"Mammuthus_meridionalis","Eurasia","1.806","2.588","Elephantidae",525
"Mammuthus_meridionalis","Eurasia","1.9","2.5","Elephantidae",526
"Mammuthus_meridionalis","Eurasia","1.54","2.32","Elephantidae",527
"Mammuthus_meridionalis","Eurasia","1.37","2.11","Elephantidae",528
"Mammuthus_meridionalis","Eurasia","1.19","1.567","Elephantidae",529
"Mammuthus_meridionalis","Eurasia","1.1","1.3","Elephantidae",530
"Mammuthus_meridionalis","Eurasia","1.95","2.675","Elephantidae",531
"Mammuthus_meridionalis","Eurasia","1.95","2.675","Elephantidae",532
"Mammuthus_meridionalis","Eurasia","1.95","2.675","Elephantidae",533
"Mammuthus_meridionalis","Eurasia","1.95","2.6","Elephantidae",534
"Mammuthus_meridionalis","Eurasia","1.95","2.6","Elephantidae",535
"Mammuthus_meridionalis","Eurasia","1.95","2.6","Elephantidae",536
"Mammuthus_meridionalis","Eurasia","1.95","2.6","Elephantidae",537
"Mammuthus_meridionalis","Eurasia","2","2","Elephantidae",538
"Mammuthus_meridionalis","Eurasia","0.5","1","Elephantidae",539
"Mammuthus_primigenius","Eurasia","0.117","0.781","Elephantidae",540
"Mammuthus_primigenius","Eurasia","0.126","0.781","Elephantidae",541
"Mammuthus_primigenius","Eurasia","0.126","0.781","Elephantidae",542
"Mammuthus_primigenius","Eurasia","0.012","0.126","Elephantidae",543
"Mammuthus_primigenius","Eurasia","0.012","0.126","Elephantidae",544
"Mammuthus_primigenius","Eurasia","0.012","0.126","Elephantidae",545
"Mammuthus_primigenius","Eurasia","0.012","0.126","Elephantidae",546
"Mammuthus_primigenius","Eurasia","0.004","0.009","Elephantidae",547
"Mammuthus_primigenius","North America","0.126","0.781","Elephantidae",548
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",549
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",550
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",551
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",552
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",553
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",554
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",555
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",556
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",557
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",558
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",559
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",560
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",561
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",562
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",460
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",461
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",563
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",564
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",565
"Mammuthus_primigenius","North America","0.012","0.126","Elephantidae",566
"Mammuthus_primigenius","North America","0.01","0.012","Elephantidae",567
"Mammuthus_primigenius","Eurasia","0.012","0.126","Elephantidae",568
"Mammuthus_primigenius","Eurasia","0.01","0.126","Elephantidae",569
"Mammuthus_primigenius","Eurasia","0.012","0.126","Elephantidae",570
"Mammuthus_primigenius","Eurasia","0.012","0.126","Elephantidae",571
"Mammuthus_primigenius","Eurasia","0.012","0.126","Elephantidae",572
"Mammuthus_primigenius","Eurasia","0.012","0.126","Elephantidae",573
"Mammuthus_primigenius","Eurasia","0.012","0.126","Elephantidae",574
"Mammuthus_protomammonteus","Eurasia","0.5","1","Elephantidae",575
"Mammuthus_rumanus","Eurasia","2.6","3.4","Elephantidae",576
"Mammuthus_rumanus","Eurasia","2.6","3.4","Elephantidae",577
"Mammuthus_subplanifrons","Africa","5.3","7.1","Elephantidae",578
"Mammuthus_subplanifrons","Africa","4","5","Elephantidae",579
"Mammuthus_subplanifrons","Africa","4","5","Elephantidae",580
"Mammuthus_subplanifrons","Africa","4.2","5.3","Elephantidae",581
"Mammuthus_subplanifrons","Africa","4.2","5.3","Elephantidae",582
"Mammuthus_subplanifrons","Africa","3.6","5.33","Elephantidae",583
"Mammuthus_subplanifrons","Africa","5.15","5.15","Elephantidae",404
"Mammuthus_trogontherii","Eurasia","0.126","0.781","Elephantidae",584
"Mammuthus_trogontherii","Eurasia","0.126","0.781","Elephantidae",585
"Mammuthus_trogontherii","Eurasia","0.761","0.79","Elephantidae",586
"Mammuthus_trogontherii","Eurasia","0.126","0.781","Elephantidae",587
"Mammuthus_trogontherii","Eurasia","0.126","0.781","Elephantidae",588
"Mammuthus_trogontherii","Eurasia","0.126","0.781","Elephantidae",589
"Mammuthus_trogontherii","Eurasia","0.126","0.781","Elephantidae",590
"Mammuthus_trogontherii","Eurasia","0.126","0.781","Elephantidae",591
"Mammuthus_trogontherii","Eurasia","0.126","0.781","Elephantidae",592
"Mammuthus_trogontherii","Eurasia","0.126","0.781","Elephantidae",593
"Mammuthus_trogontherii","Eurasia","0.621","0.761","Elephantidae",594
"Mammuthus_trogontherii","Eurasia","0.435","0.781","Elephantidae",595
"Mammuthus_trogontherii","Eurasia","0.424","0.774","Elephantidae",596
"Mammuthus_trogontherii","Eurasia","0.424","0.774","Elephantidae",597
"Mammuthus_trogontherii","Eurasia","0.424","0.774","Elephantidae",598
"Mammuthus_trogontherii","Eurasia","0.781","1.03","Elephantidae",599
"Mammuthus_trogontherii","Eurasia","0.6","0.781","Elephantidae",600
"Mammuthus_trogontherii","Eurasia","0.126","0.781","Elephantidae",601
"Mammuthus_trogontherii","Eurasia","0.117","0.781","Elephantidae",602
"Mammuthus_trogontherii","Eurasia","0.126","0.781","Elephantidae",603
"Mammuthus_trogontherii","Eurasia","0.126","0.781","Elephantidae",604
"Mammuthus_trogontherii","Eurasia","0.126","0.781","Elephantidae",605
"Mammuthus_trogontherii","Eurasia","0.126","0.781","Elephantidae",606
"Mammuthus_trogontherii","Eurasia","0.126","0.781","Elephantidae",607
"Mammuthus_trogontherii","Eurasia","0.424","0.781","Elephantidae",608
"Mammuthus_trogontherii","Eurasia","0.676","0.781","Elephantidae",609
"Mammuthus_trogontherii","Eurasia","0.676","0.781","Elephantidae",610
"Mammuthus_trogontherii","Eurasia","0.46","0.46","Elephantidae",611
"Palaeoloxodon_antiquus","Eurasia","0.424","0.774","Elephantidae",597
"Palaeoloxodon_antiquus","Eurasia","0.1","0.126","Elephantidae",612
"Palaeoloxodon_antiquus","Eurasia","0.1","0.126","Elephantidae",613
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",614
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",615
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",616
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",617
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",618
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",619
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",620
"Palaeoloxodon_antiquus","Eurasia","0.6","0.781","Elephantidae",621
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",622
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",623
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",624
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",625
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",626
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",627
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",628
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",629
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",630
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",631
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",632
"Palaeoloxodon_antiquus","Eurasia","0.039","0.1","Elephantidae",633
"Palaeoloxodon_antiquus","Eurasia","0.126","0.781","Elephantidae",634
"Palaeoloxodon_antiquus","Eurasia","0.424","0.781","Elephantidae",608
"Palaeoloxodon_antiquus","Eurasia","0.397","0.662","Elephantidae",635
"Palaeoloxodon_creutzburgi","Eurasia","0.012","0.126","Elephantidae",636
"Palaeoloxodon_cypriotes","Eurasia","0.126","0.781","Elephantidae",637
"Palaeoloxodon_falconeri","Eurasia","0.781","1.8","Elephantidae",638
"Palaeoloxodon_falconeri","Eurasia","0.781","1.8","Elephantidae",639
"Palaeoloxodon_falconeri","Eurasia","0.781","1.8","Elephantidae",640
"Palaeoloxodon_falconeri","Eurasia","0.781","1.8","Elephantidae",640
"Palaeoloxodon_jolensis","Africa","0.196","0.205","Elephantidae",641
"Palaeoloxodon_jolensis","Africa","0.104","0.196","Elephantidae",642
"Palaeoloxodon_jolensis","Africa","0.126","0.774","Elephantidae",401
"Palaeoloxodon_lomolinoi","Eurasia","0.012","0.126","Elephantidae",643
"Palaeoloxodon_mnaidriensis","Eurasia","0.13","0.43","Elephantidae",644
"Palaeoloxodon_mnaidriensis","Eurasia","0.13","0.43","Elephantidae",645
"Palaeoloxodon_namadicus","Eurasia","0.6","1.3","Elephantidae",646
"Palaeoloxodon_namadicus","Eurasia","0.012","0.7","Elephantidae",647
"Palaeoloxodon_namadicus","Eurasia","1.2","1.8","Elephantidae",648
"Palaeoloxodon_namadicus","Eurasia","0.6","1.3","Elephantidae",649
"Palaeoloxodon_namadicus","Eurasia","0.6","1.3","Elephantidae",650
"Palaeoloxodon_namadicus","Eurasia","0.35","0.6","Elephantidae",651
"Palaeoloxodon_naumanni","Eurasia","0.012","0.7","Elephantidae",652
"Palaeoloxodon_naumanni","Eurasia","0.0117","0.126","Elephantidae",653
"Palaeoloxodon_naumanni","Eurasia","0.0117","0.126","Elephantidae",654
"Palaeoloxodon_naumanni","Eurasia","0.0117","0.126","Elephantidae",655
"Palaeoloxodon_recki","Africa","1.53","1.88","Elephantidae",656
"Palaeoloxodon_recki","Africa","1.62","1.88","Elephantidae",657
"Palaeoloxodon_recki","Africa","1.53","1.87","Elephantidae",71
"Palaeoloxodon_recki","Africa","1.53","1.87","Elephantidae",71
"Palaeoloxodon_recki","Africa","1.53","1.86","Elephantidae",72
"Palaeoloxodon_recki","Africa","1.53","1.86","Elephantidae",72
"Palaeoloxodon_recki","Africa","1.53","1.86","Elephantidae",72
"Palaeoloxodon_recki","Africa","1.53","1.86","Elephantidae",72
"Palaeoloxodon_recki","Africa","0.8","1.8","Elephantidae",658
"Palaeoloxodon_recki","Africa","0.8","1.8","Elephantidae",659
"Palaeoloxodon_recki","Africa","1.53","1.76","Elephantidae",660
"Palaeoloxodon_recki","Africa","1.38","1.53","Elephantidae",661
"Palaeoloxodon_recki","Africa","1.38","1.53","Elephantidae",662
"Palaeoloxodon_recki","Africa","1.38","1.53","Elephantidae",663
"Palaeoloxodon_recki","Africa","0.74","1.33","Elephantidae",664
"Palaeoloxodon_recki","Africa","0.95","1.15","Elephantidae",665
"Palaeoloxodon_recki","Africa","0.8","1.042","Elephantidae",666
"Palaeoloxodon_recki","Africa","0.78","1","Elephantidae",667
"Palaeoloxodon_recki","Africa","0.78","0.95","Elephantidae",668
"Palaeoloxodon_recki","Africa","0.8","1.55","Elephantidae",669
"Palaeoloxodon_recki","Africa","0.8","1.55","Elephantidae",669
"Palaeoloxodon_tiliensis","Eurasia","0.012","0.126","Elephantidae",670
"Platelephas_platycephalus","Eurasia","2.6","3.56","Elephantidae",671
"Platelephas_platycephalus","Eurasia","0.63","2","Elephantidae",362
"Primelephas_korotorensis","Africa","6.54","7.44","Elephantidae",10
"Primelephas_korotorensis","Africa","5.3","7.1","Elephantidae",672
"Primelephas_korotorensis","Africa","5.3","6.54","Elephantidae",11
"Primelephas_korotorensis","Africa","5.6","6.3","Elephantidae",673
"Primelephas_korotorensis","Africa","5.6","6.3","Elephantidae",674
"Primelephas_korotorensis","Africa","5.6","6.2","Elephantidae",675
"Primelephas_korotorensis","Africa","5.6","6.2","Elephantidae",676
"Primelephas_korotorensis","Africa","5.7","5.7","Elephantidae",12
"Primelephas_korotorensis","Africa","5.2","5.6","Elephantidae",14
"Primelephas_korotorensis","Africa","5.54","5.6","Elephantidae",15
"Primelephas_korotorensis","Africa","5.54","5.6","Elephantidae",15
"Primelephas_korotorensis","Africa","5","5.5","Elephantidae",677
"Primelephas_korotorensis","Africa","3.6","5.33","Elephantidae",678
"Primelephas_korotorensis","Africa","2.6","5.33","Elephantidae",20
"Primelephas_korotorensis","Africa","4.2","5.3","Elephantidae",679
"Primelephas_korotorensis","Africa","5.2","5.2","Elephantidae",25
"Primelephas_korotorensis","Africa","3.6","5.33","Elephantidae",680
"Primelephas_korotorensis","Africa","3.6","5.33","Elephantidae",412
"Primelephas_korotorensis","Africa","4.2","5.3","Elephantidae",681
"Primelephas_korotorensis","Africa","4.2","5.3","Elephantidae",681
"Stegodibelodon_schneideri","Africa","5.2","6.48","Elephantidae",682
"Stegodibelodon_schneideri","Africa","3.6","5.33","Elephantidae",680
"Stegoloxodon_celebensis","Eurasia","2.588","3.6","Elephantidae",683
"Stegoloxodon_celebensis","Eurasia","2.588","3.6","Elephantidae",684
"Stegoloxodon_celebensis","Eurasia","2.588","3.6","Elephantidae",685
